ROW	3	Sha256.Word	Sha256Sthana_TheSixtyFourRoundsAreAPermutationAndTheLossHasOneAddressTheFeedForward.Xof
ROW	2	Agda.Builtin.List.List	Sha256Sthana_TheSixtyFourRoundsAreAPermutationAndTheLossHasOneAddressTheFeedForward.roundInv
ROW	1	Agda.Builtin.List.List	Sha256Sthana_TheSixtyFourRoundsAreAPermutationAndTheLossHasOneAddressTheFeedForward.अष्टकम्
ROW	3	Agda.Builtin.Cubical.Path._≡_	Sha256Sthana_TheSixtyFourRoundsAreAPermutationAndTheLossHasOneAddressTheFeedForward.परिवृत्ति-हरणम्
ROW	2	Agda.Builtin.List.List	Sha256Sthana_TheSixtyFourRoundsAreAPermutationAndTheLossHasOneAddressTheFeedForward.आवली-हरः
ROW	2	Agda.Builtin.Cubical.Path._≡_	Sha256Sthana_TheSixtyFourRoundsAreAPermutationAndTheLossHasOneAddressTheFeedForward.आवली-हरणम्
ROW	4	Agda.Builtin.Cubical.Path._≡_	Sha256Sthana_TheSixtyFourRoundsAreAPermutationAndTheLossHasOneAddressTheFeedForward.आवली-एकैकम्
ROW	3	Sort	EkaKriya_TheCompletionIsAFoldOverCodeOneInductionRunsTheProgramKeepsTheTraceProjectsTheVisibleAndBuildsTheInverse.Prog
ROW	5	variable	EkaKriya_TheCompletionIsAFoldOverCodeOneInductionRunsTheProgramKeepsTheTraceProjectsTheVisibleAndBuildsTheInverse.⟦_⟧
ROW	4	Sort	EkaKriya_TheCompletionIsAFoldOverCodeOneInductionRunsTheProgramKeepsTheTraceProjectsTheVisibleAndBuildsTheInverse.Trace
ROW	5	Cubical.Data.Sigma.Base._×_	EkaKriya_TheCompletionIsAFoldOverCodeOneInductionRunsTheProgramKeepsTheTraceProjectsTheVisibleAndBuildsTheInverse.T⟦_⟧
ROW	5	variable	EkaKriya_TheCompletionIsAFoldOverCodeOneInductionRunsTheProgramKeepsTheTraceProjectsTheVisibleAndBuildsTheInverse.R⟦_⟧
ROW	5	Agda.Builtin.Cubical.Path._≡_	EkaKriya_TheCompletionIsAFoldOverCodeOneInductionRunsTheProgramKeepsTheTraceProjectsTheVisibleAndBuildsTheInverse.दृश्यम्
ROW	5	Agda.Builtin.Cubical.Path._≡_	EkaKriya_TheCompletionIsAFoldOverCodeOneInductionRunsTheProgramKeepsTheTraceProjectsTheVisibleAndBuildsTheInverse.हरणम्
ROW	5	Cubical.Core.Primitives.Σ-syntax	EkaKriya_TheCompletionIsAFoldOverCodeOneInductionRunsTheProgramKeepsTheTraceProjectsTheVisibleAndBuildsTheInverse.वर्ग-निवेदनम्
ROW	0	Agda.Builtin.Cubical.Equiv._≃_	Sha256Lossless.completion
ROW	1	Agda.Builtin.Cubical.Path._≡_	Sha256Lossless.free-inversion
ROW	1	Agda.Builtin.Cubical.Path._≡_	Sha256Lossless.visible
ROW	1	Agda.Builtin.Cubical.Path._≡_	Sha256Lossless.witness-refl
ROW	3	Sort	Sha256Lossless.Gap
ROW	0	Cubical.Relation.Nullary.Base.¬_	Sha256Lossless.no-gap-on-completion
ROW	0	Sort	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.Bits
ROW	0	Agda.Builtin.Cubical.Equiv._≃_	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.खुला
ROW	1	Agda.Builtin.Cubical.Path._≡_	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.दृश्यं-प्रक्षेपणम्
ROW	1	Agda.Builtin.Cubical.Path._≡_	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.साक्षी-स्वयंसिद्धः
ROW	1	Agda.Builtin.Cubical.Path._≡_	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.उद्घाटनम्
ROW	0	Cubical.Foundations.Prelude.isContr	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.एकमेव
ROW	0	Sort	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.निर्घातः
ROW	0	Sort	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.प्रत्यानयनम्
ROW	1	Cubical.Relation.Nullary.Base.¬_	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.प्रत्यानयनं-निर्घातम्
ROW	1	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.प्रत्यानयनम्	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.समता-ददाति-प्रत्यानयनम्
ROW	1	Cubical.Relation.Nullary.Base.¬_	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.समता-निर्घातम्
ROW	3	Agda.Builtin.Cubical.Path._≡_	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.sW-β
ROW	3	Agda.Builtin.Cubical.Path._≡_	Sha256Sesa_TheCompletionInvertsTheRealHashFreelyAndAnInverterOfTheLossyProjectionIsExactlyCollisionFreedom.forceWs-β
ROW	4	ControlledGrammar.NativeOperation	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.demand
ROW	2	ControlledGrammar.NativeOperation	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.learn
ROW	5	RewriteCertificate.Derivation	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation._⊕_
ROW	6	Agda.Builtin.Cubical.Path._≡_	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.⊕-sound
ROW	0	Sort	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.Session
ROW	1	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.Session	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.begin
ROW	2	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.Session	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.step
ROW	2	Agda.Builtin.Cubical.Path._≡_	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.session-sound
ROW	1	ControlledGrammar.NativeOperation	TheKernelIsAnInteractiveSystemAndTheSessionRetiresIntoOneOperation.retire
ROW	0	Sort	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.TEnv
ROW	2	Sort	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.⟦_⟧
ROW	2	Agda.Builtin.Cubical.Equiv._≃_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.shuffle
ROW	4	Agda.Builtin.Cubical.Equiv._≃_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.step-equiv
ROW	4	Agda.Builtin.Cubical.Equiv._≃_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.derivation-equiv
ROW	4	Agda.Builtin.Cubical.Path._≡_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.derivation-path
ROW	2	Sort	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.Step⁺
ROW	2	Sort	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.Derivation⁺
ROW	4	Agda.Builtin.Cubical.Path._≡_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.step⁺-sound
ROW	4	Agda.Builtin.Cubical.Path._≡_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.derivation⁺-sound
ROW	4	Agda.Builtin.Cubical.Equiv._≃_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.step⁺-equiv
ROW	4	Agda.Builtin.Cubical.Equiv._≃_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.derivation⁺-equiv
ROW	0	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.TEnv	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.σ₁
ROW	0	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.Derivation⁺	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.comm-loop
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.swaps
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.fixes
ROW	1	Agda.Builtin.Bool.Bool	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.isLeft
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.comm-path
ROW	1	Cubical.Data.Empty.Base.⊥	TheCountingSemanticsIsADecategorificationAndTheBitItDropsIsASymmetry.comm-loop-is-a-nontrivial-loop-in-the-universe
ROW	5	RewriteCertificate.Derivation	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall._▸_
ROW	3	RewriteCertificate.Derivation	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.sucD
ROW	4	RewriteCertificate.Derivation	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.addLD
ROW	4	RewriteCertificate.Derivation	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.addRD
ROW	2	Agda.Builtin.Sigma.Σ	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.addNorm
ROW	1	Agda.Builtin.Sigma.Σ	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.norm
ROW	1	RewriteCertificate.Tm	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.normalForm
ROW	1	RewriteCertificate.Derivation	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.normalize
ROW	2	Agda.Builtin.Cubical.Path._≡_	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.normalize-sound
ROW	1	ControlledGrammar.NativeOperation	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.learn
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheGenerativeLoopOnTheKernelsOwnTermsACertifiedNormalizerEmitsDerivationsSoLearnCallsInstall.run-example
ROW	1	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.subVar-var
ROW	4	RewriteCertificate.Step	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.sub-step
ROW	4	RewriteCertificate.Derivation	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.sub-derivation
ROW	4	RewriteCertificate.Derivation	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.weave-derivation
ROW	0	Sort	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation
ROW	4	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.operation-is-sound
ROW	3	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.ground
ROW	3	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.schematic
ROW	3	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.pervading
ROW	5	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation.Control	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.pervades
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.plus-one
ROW	0	RewriteCertificate.Tm	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.ctx₀
ROW	0	RewriteCertificate.Tm	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.ctx₂
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation.Control	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.ctx₀-enabled
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation.Control	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.ctx₂-enabled
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.ctx₀-emits
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.ctx₂-emits
ROW	1	Agda.Builtin.Bool.Bool	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.leftIsVar
ROW	0	Cubical.Relation.Nullary.Base.¬_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.ctx₀≢ctx₂
ROW	1	Sort	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Future
ROW	1	Sort	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Checked
ROW	2	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Checked	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.execute
ROW	2	Agda.Builtin.List.List	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.advance
ROW	2	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.advance-preserves-branch-count
ROW	2	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.learn
ROW	4	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation.Control	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.learn-generalises
ROW	1	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.retire
ROW	3	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation.Control	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.retire-generalises
ROW	0	Sort	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Library
ROW	2	Sort	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.SomeEnabled
ROW	2	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Library	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.merge
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Library	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.one-theorem
ROW	2	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.SomeEnabled	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.covers-a-class
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.SomeEnabled	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.covers-ctx₀
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.SomeEnabled	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.covers-ctx₂
ROW	0	RewriteCertificate.Tm	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.seed₀
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Future	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.future-here
ROW	0	Agda.Builtin.List.List	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.run
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.run-count
ROW	0	RewriteCertificate.Tm	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.nested
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation.Control	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.outer-fire
ROW	0	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.Operation.Control	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.inner-fire
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.outer-emits
