2026-08-22T21:11:19Z	08430583	538	1155	117	1038	58
2026-08-22T23:46:00Z	f93fa951	554	1181	131	1050	59
2026-08-23T00:05:19Z	92c0d079	554	1181	131	1050	59
2026-08-23T01:02:03Z	11f5b1c6	555	1184	142	1042	59
2026-08-23T01:59:55Z	3812082b	559	1194	145	1049	59
2026-08-23T02:01:48Z	3812082b	559	1194	145	1049	59
2026-08-23T03:17:31Z	5098759b	589	1270	164	1106	58
2026-08-23T20:39:08Z	699ad79	662	1406	199	1207	66
