# नित्य ledger — one row per performance, append-only.  A gap is silence, never "missed"; the DUE-BY names when silence becomes a finding.
# utc	rev	pragma	deletion	punaragamana	jiva-heartbeat	due-by
2026-08-23T21:08:16Z	6bf0c9a	2	0	0	JIVA-HEARTBEAT absent	2026-08-24T21:08:28Z
2026-08-23T21:09:04Z	6bf0c9a	1	0	0	JIVA-HEARTBEAT nodes=660 edges=1398 priced=195 unpriced=1203 components=67
      $ ./jiva | grep JIVA-HEARTBEAT	2026-08-24T21:09:59Z
2026-08-23T21:11:21Z	6bf0c9a	0	0	0	JIVA-HEARTBEAT nodes=660 edges=1398 priced=195 unpriced=1203 components=67
      $ ./jiva | grep JIVA-HEARTBEAT	2026-08-24T21:12:13Z
2026-08-23T21:14:59Z	7a36913	0	0	0	JIVA-HEARTBEAT nodes=665 edges=1410 priced=201 unpriced=1209 components=66
      $ ./jiva | grep JIVA-HEARTBEAT	2026-08-24T21:16:00Z
2026-08-23T21:28:06Z	24917de	0	0	0	JIVA-HEARTBEAT nodes=665 edges=1410 priced=201 unpriced=1209 components=66
      $ ./jiva | grep JIVA-HEARTBEAT	2026-08-24T21:28:59Z
2026-08-23T21:33:03Z	b685169	0	0	0	JIVA-HEARTBEAT nodes=665 edges=1410 priced=201 unpriced=1209 components=66
      $ ./jiva | grep JIVA-HEARTBEAT	2026-08-24T21:33:56Z
